pool_id,repo,task_id,features,K,N,condition,trial,seed,context_tokens,task_tokens,comm_tokens,rework_tokens,buckets_recoverable,context_usd,task_usd,comm_usd,rework_usd,total_tokens,dollar_cost,total_steps,wall_seconds,agent_seconds,topology,leader_cost,leader_model,score,n_passed,best_score,git_integrated,all_passed,pass,failure_bucket,merge_status,messages_sent,message_reads,conflict_events,rework_turns,comm_sent_tokens,comm_recv_tokens,comm_reingest_tokens
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,3,comm,3,0,98011,1390,67322,128,True,0.9388572706919838,0.6657475213301861,0.7243524614092951,0.06130624656853513,4844708,2.3902635,100,407.637956,,,,,0.0,0,1.0,True,False,False,,,12,221,0,7,704,3194,63424
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,3,comm,4,0,98011,957,12756,65,True,1.096743072135102,0.535441491278169,0.17317643717912107,0.03636749940760814,3923114,1.8417285,89,381.105087,,,,,1.0,3,1.0,True,True,True,,,10,93,0,5,580,893,11283
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,3,leader,1,0,122550,1147,4490,122,True,2.1719640334855406,1.016418909183156,0.1268618404870624,0.10811081684424151,5150037,3.4233556000000003,117,474.541868,1595.915939276223,leader,1.3083280000000004,claude-opus-5,1.0,3,1.0,True,True,True,,,4,35,0,3,582,430,3478
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,3,leader,2,0,122550,2188,54817,65,True,1.4546631787108875,1.2985732497019267,0.6826768127066444,0.038577358880541694,5879485,3.4744906,134,342.694688,1218.2615215301048,leader,1.1253760000000002,claude-opus-5,1.0,3,1.0,True,True,True,,,3,93,0,3,304,2172,52341
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,3,leader,3,0,122550,1504,6978,4,True,1.7765328429501515,1.0901286804557437,0.1763920981886368,0.0028992784054674035,4893591,3.0459528999999996,121,382.600311,1260.2122313230066,leader,1.055164,claude-opus-5,1.0,3,1.0,True,True,True,,,8,71,0,2,710,386,5882
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,3,leader,4,0,122550,1742,67482,0,True,1.401872659988423,0.9963533960423634,0.8031912439692137,0.0,5074795,3.2014173,121,347.10854,1267.6652441330953,leader,1.1477985,claude-opus-5,1.0,3,1.0,True,True,True,,,3,194,0,0,318,2498,64666
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,1,leader,1,0,56960,967,1425,0,True,0.9178681232120853,0.7791243637167191,0.10783661307119513,0.0,2147879,1.8048290999999996,56,400.766459,728.6058259489946,leader,1.1460194999999997,claude-opus-5,1.0,4,1.0,True,True,True,,,2,34,0,0,233,184,1008
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,1,leader,2,0,56960,991,4458,52,True,1.0896093352677028,0.9478606489205526,0.12797553463730568,0.04973638117443868,2593805,2.2151818999999997,64,436.344509,750.5147570099216,leader,1.4397499999999999,claude-opus-5,1.0,4,1.0,True,True,True,,,2,38,0,2,518,204,3736
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,1,nocomm,1,0,33012,214,0,0,True,0.2250023969253295,0.07292880307467059,0.0,0.0,510428,0.29793120000000006,13,108.921488,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,1,nocomm,2,0,33012,205,0,0,True,0.19726230481253756,0.06124859518746244,0.0,0.0,426310,0.2585109,11,94.249788,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,2,comm,1,0,66302,578,47221,61,True,0.6530363512326733,0.28464828437489464,0.4925006284981956,0.03004073589423628,2530273,1.4602259999999998,57,216.270249,,,,,1.0,4,1.0,True,True,True,,,5,117,0,4,468,2491,44262
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,2,comm,2,0,66302,773,36450,7,True,0.5250999480018184,0.3061010676943423,0.3158424470802165,0.0027719372236227635,2275527,1.1498154,53,216.889649,,,,,1.0,4,1.0,True,True,True,,,4,52,0,1,320,2581,33549
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,2,leader,1,0,89975,1289,119672,0,True,0.9453532334088218,0.6771660560511095,1.3328351105400686,0.0,3963717,2.9553544,94,409.183959,1158.1925773570547,leader,1.5417265,claude-opus-5,1.0,4,1.0,True,True,True,,,7,132,0,0,818,5150,113704
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,2,leader,2,0,89975,1122,107590,120,True,1.0152421022120373,0.6330100798454604,1.263030005124806,0.0677016128176963,4393890,2.9789838,104,648.753179,1364.982344820979,leader,1.3760144999999997,claude-opus-5,1.0,4,1.0,True,True,True,,,5,167,0,2,855,3436,103299
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,3,comm,1,0,98535,1355,28305,298,True,1.3809750437711545,0.9495210759171434,0.4336403189660862,0.20882456134561533,5976122,2.9729609999999993,119,275.687155,,,,,1.0,4,1.0,True,True,True,,,16,230,0,9,1064,995,26246
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,3,comm,2,0,98535,1097,39422,250,True,1.15085576607006,0.6406296114978719,0.592497713066099,0.14599580936596898,5365845,2.5299789,114,295.201411,,,,,1.0,4,1.0,True,True,True,,,19,268,0,8,1243,1636,36543
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,3,leader,1,0,123074,2050,4130,120,True,1.8429065600981689,1.5348320718434627,0.12608083946265322,0.0898438285957149,6090462,3.5936633,143,417.505311,1483.2525279440451,leader,1.21841,claude-opus-5,1.0,4,1.0,True,True,True,,,7,35,0,2,560,102,3468
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,3,leader,2,0,90111,738,92119,69,True,0.7308032995847881,0.29926026516938753,0.7467395169576293,0.02797961828819477,3081611,1.8047826999999999,68,3061.526084,3914.5752856418258,leader,0.39016599999999996,claude-opus-5,0.0,0,1.0,True,False,False,,,3,127,0,2,243,1983,89893
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,4,comm,1,0,130860,1862,99080,96,True,1.4613391561107447,1.0396658675982755,1.1517733396156664,0.05360253667531388,7166437,3.7063809,145,264.863675,,,,,1.0,4,1.0,True,True,True,,,26,226,0,14,1391,3624,94065
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,4,comm,2,0,130860,1931,39357,264,True,1.9298005249256625,1.423828829906562,0.6325457276145227,0.1946612175532534,8509230,4.1808363,163,358.213134,,,,,1.0,4,1.0,True,True,True,,,28,259,0,13,2164,1615,35578
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,4,leader,1,0,156257,1670,24538,179,True,2.3137986402368647,1.2364386008932604,0.44824231003161547,0.13252844883825965,6966359,4.1310080000000005,162,462.728295,1931.306007952895,leader,1.1154905000000002,claude-opus-5,1.0,4,1.0,True,True,True,,,10,174,0,3,867,1799,21872
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,4,leader,2,0,156257,3174,2300,56,True,2.766404763397417,2.8096561174934247,0.12260156656359147,0.04957175254556767,9659406,5.748234200000001,200,721.758296,2616.503787250025,leader,2.1037775000000005,claude-opus-5,1.0,4,1.0,True,True,True,,,9,38,0,2,1175,197,928
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,1,leader,1,0,56386,873,339,0,True,0.7949528161468278,0.6153954957757074,0.051459188077464656,0.0,1708781,1.4618075,48,336.372376,564.7756877900101,leader,0.9408785,claude-opus-5,1.0,3,1.0,True,True,True,,,2,0,0,0,339,0,0
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,1,leader,2,0,56386,573,428,0,True,0.9848345513931603,0.5003992107511448,0.04803133785569452,0.0,1921335,1.5332650999999997,52,510.268221,751.616812190041,leader,0.9250054999999998,claude-opus-5,1.0,3,1.0,True,True,True,,,2,0,0,0,428,0,0
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,1,nocomm,1,0,32510,18,0,0,True,0.33041593478000597,0.009147165219994015,0.0,0.0,349366,0.33956309999999995,8,103.808554,,,,,1.0,3,1.0,False,True,True,,,0,0,0,0,0,0,0
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,1,nocomm,2,0,32510,121,0,0,True,0.2224035573392116,0.04138854266078838,0.0,0.0,383573,0.26379210000000003,10,94.525448,,,,,1.0,3,1.0,False,True,True,,,0,0,0,0,0,0,0
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,2,comm,1,0,65728,196,5552,217,True,1.0880182040644977,0.16222277263619883,0.13161563930922623,0.1796037839900773,2608304,1.5614604,53,205.677355,,,,,1.0,3,1.0,True,True,True,,,5,106,0,7,301,243,5008
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,2,comm,2,0,65728,210,11615,297,True,0.9053252978385639,0.14462505518660113,0.21182749749664181,0.20454114947819305,2752868,1.466319,58,201.545612,,,,,1.0,3,1.0,True,True,True,,,7,119,0,9,486,529,10600
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,2,leader,1,0,89329,2121,12464,300,True,1.8529380613769084,2.1997792587963723,0.29990012752171574,0.3111427523050032,6807742,4.6637602,130,510.129813,1275.2537110089906,leader,2.422714,claude-opus-5,1.0,3,1.0,True,True,True,,,3,72,0,9,956,382,11126
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,2,leader,2,0,89329,851,41022,66,True,1.1368934477545578,0.5415354050975208,0.5810401265410626,0.04199922060685825,2964244,2.3014681999999995,77,334.151392,940.6478454619646,leader,1.1764729999999999,claude-opus-5,1.0,3,1.0,True,True,True,,,4,80,0,1,668,2118,38236
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,3,comm,1,0,97889,773,13205,729,True,1.403580166060799,0.5541825273345309,0.26564915094248,0.5226378556621901,5340923,2.7460497,103,216.822465,,,,,1.0,3,1.0,True,True,True,,,16,126,0,21,878,403,11924
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,3,comm,2,0,97889,391,29629,470,True,1.479431389303702,0.29546612654013604,0.5255820980337478,0.3551638861224142,5060856,2.6556435,93,291.264363,,,,,1.0,3,1.0,True,True,True,,,20,149,0,14,1303,2107,26219
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,3,leader,1,0,122356,1775,65453,205,True,1.6935444223236227,1.2283996492302913,0.9462345196617424,0.14187150878434351,6693067,4.0100501,146,441.876335,1543.6342071798863,leader,1.2628909999999998,claude-opus-5,1.0,3,1.0,True,True,True,,,7,128,0,11,939,2139,62375
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,3,leader,2,0,65782,15,0,0,True,5.069525641700235,0.057799158299765535,0.0,0.0,98857,5.1273248,179,400.32712,1542.6384287750116,leader,1.4065174999999999,claude-opus-5,0.0,0,0.0,True,False,False,,,7,0,0,0,0,0,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,1,leader,1,0,56903,919,7851,0,True,0.9857801084265173,0.7960317730558751,0.19038931851760754,0.0,2351499,1.9722012,60,379.618787,648.185882322141,leader,1.3158285,claude-opus-5,1.0,4,1.0,True,True,True,,,1,38,0,0,211,284,7356
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,1,leader,2,0,56903,533,712,0,True,1.3809620240014382,0.6467609430019214,0.1322644329966406,0.0,2317861,2.1599874000000003,56,357.544448,708.3416116109584,leader,1.3576080000000004,claude-opus-5,1.0,4,1.0,True,True,True,,,3,0,0,0,712,0,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,1,leader,3,0,56903,732,37499,0,True,0.792035007856042,0.5094367834302433,0.5680916087137144,0.0,1944219,1.8695633999999999,51,392.526473,708.4561841681134,leader,1.1339264999999998,claude-opus-5,1.0,4,1.0,True,True,True,,,3,66,0,0,285,2266,34948
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,1,nocomm,1,0,33288,17,0,0,True,0.291544198418185,0.007444501581814987,0.0,0.0,214452,0.2989887,5,83.18363,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,1,nocomm,2,0,33027,26,0,0,True,0.357443792402482,0.014069607597517988,0.0,0.0,354634,0.37151339999999994,8,110.548023,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,1,nocomm,3,0,33027,74,0,0,True,0.27531120874016396,0.030842991259836097,0.0,0.0,313582,0.30615420000000004,7,115.879302,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,2,comm,1,0,66767,15,602,0,True,1.7480421314216974,0.0196359219160105,0.027830646662292215,0.0,250944,1.7955087,61,261.081129,,,,,0.0,0,0.0,True,False,False,,,7,3,0,0,239,121,242
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,2,comm,2,0,66245,353,18885,84,True,1.4164877958014923,0.37740221293526066,0.48908333237780266,0.08980675888544447,4128461,2.3727801,73,398.520601,,,,,1.0,4,1.0,True,True,True,,,5,189,0,5,712,824,17349
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,2,comm,3,0,66245,451,13466,341,True,0.889810567125624,0.30289423033712465,0.21623021374576637,0.22901758879148446,3073542,1.6379525999999995,60,220.413042,,,,,1.0,4,1.0,True,True,True,,,6,126,0,11,518,565,12383
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,2,leader,1,0,89846,1109,43902,0,True,1.2314381329208488,0.7600031662006219,0.6357985008785292,0.0,3407541,2.6272398,83,415.389632,1055.3796540260082,leader,1.3734464999999998,claude-opus-5,1.0,4,1.0,True,True,True,,,3,47,0,0,664,2058,41180
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,2,leader,2,0,0,0,0,0,True,,,,,0,2.8630442,96,536.779384,1478.5076683100779,leader,1.3435895000000004,claude-opus-5,0.0,0,0.0,True,False,False,,,5,0,0,0,0,0,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,2,leader,3,0,89846,1200,49047,60,True,1.284993468287134,0.8581306691141293,0.74359882914303,0.042906533455706455,4087943,2.9296295,90,540.369442,1464.4516041210154,leader,1.6617499999999998,claude-opus-5,1.0,4,1.0,True,True,True,,,4,109,0,1,405,2282,46360
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,3,comm,1,0,99189,799,33988,374,True,2.1156225163925724,0.852101740413587,0.7745914093832246,0.3988561338106152,7587976,4.1411717999999995,123,341.486692,,,,,1.0,4,1.0,True,True,True,,,16,184,0,14,1272,1425,31291
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,3,comm,2,0,98406,1130,42806,660,True,1.55399130273941,0.8922271874151646,0.8718875658684258,0.5211238439769987,7526645,3.8392298999999994,129,301.188306,,,,,1.0,4,1.0,True,True,True,,,22,151,0,21,1994,1911,38901
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,3,comm,3,0,98406,1703,35199,776,True,1.6797658966745428,1.4534892801438666,0.6039789923585487,0.6623063308230419,9054458,4.3995405,146,354.104591,,,,,1.0,4,1.0,True,True,True,,,14,248,0,28,866,1137,33196
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,3,leader,1,0,122873,1600,721,0,True,2.125046837202636,1.3835728514499597,0.06312551134740442,0.0,5216167,3.5717452,127,478.875336,1731.9393356329529,leader,1.4874775,claude-opus-5,1.0,4,1.0,True,True,True,,,3,25,0,0,621,4,96
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,3,leader,2,0,122873,4337,224684,850,True,1.593271729327692,2.811854308958925,2.965926030882144,0.5510897308312397,14118447,7.9221418,240,676.240256,2568.5484295970527,leader,2.700380499999999,claude-opus-5,1.0,4,1.0,True,True,True,,,8,432,0,29,1102,3752,219830
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,3,leader,3,0,122873,1255,36974,0,True,2.1665390907746978,1.1064296301556265,0.7310193790696752,0.0,5847531,4.003988099999999,134,610.08824,1931.7514743468491,leader,1.9443104999999998,claude-opus-5,1.0,4,1.0,True,True,True,,,13,107,0,0,1915,1501,33558
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,4,comm,1,0,131703,1777,61024,1523,True,2.1676132005606927,1.4623238109216765,1.099022338751895,1.2533028497657364,12754791,5.982262200000001,211,347.49745,,,,,1.0,4,1.0,True,True,True,,,30,296,0,44,2448,1408,57168
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,4,comm,2,0,130659,1476,64086,1229,True,2.122990141066617,1.1991265233219017,1.0711709491869428,0.9984596864245374,10867289,5.391747299999999,184,329.170382,,,,,1.0,4,1.0,True,True,True,,,27,316,0,38,1911,2315,59860
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,4,comm,3,0,130659,1452,51016,1314,True,1.990895431305999,1.1062307863431955,0.811449232726178,1.0010931496246271,9983048,4.9096686,172,325.072777,,,,,1.0,4,1.0,True,True,True,,,27,287,0,39,1512,1611,47893
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,4,leader,1,0,155984,2552,101180,0,True,1.8364783658845882,1.5022992068857928,1.2271406272296181,0.0,7165099,4.5659182,169,540.160283,2117.191407136852,leader,1.8919764999999995,claude-opus-5,1.0,4,1.0,True,True,True,,,16,230,0,0,2301,4991,93888
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,4,leader,2,0,155984,5187,6400,929,True,3.2842690040473475,5.460657286642729,0.1581453513783441,0.9780124579315784,18416746,9.881084099999999,301,602.739489,2776.632586935186,leader,2.6564565,claude-opus-5,1.0,4,1.0,True,True,True,,,15,159,0,34,2189,137,4074
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,4,leader,3,0,155984,2485,2417,0,True,2.2553246737717156,1.7964925294654306,0.05288989676285348,0.0,6506620,4.1047071,156,469.848315,2073.943335207994,leader,1.635645,claude-opus-5,1.0,4,1.0,True,True,True,,,8,24,0,0,1409,42,966
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,leader,1,0,56995,923,30105,270,True,0.9200743347450611,0.745002729160182,0.5545467768604674,0.21793145923428942,3084946,2.4375552999999996,71,382.012772,695.0192048570607,leader,1.4193759999999997,claude-opus-5,1.0,4,1.0,True,True,True,,,3,81,0,6,453,994,28658
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,leader,2,0,56995,1208,546,0,True,0.9377037113993231,0.9937240840164772,0.08555240458420003,0.0,2622429,2.0169802000000003,63,344.193268,628.395135465078,leader,1.0399150000000001,claude-opus-5,1.0,4,1.0,True,True,True,,,3,0,0,0,546,0,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,leader,3,0,56995,1023,6538,0,True,0.7736092929701499,0.6942734509241718,0.12271605610567815,0.0,1973739,1.5905988,51,405.435855,687.2320480149938,leader,0.882912,claude-opus-5,1.0,4,1.0,True,True,True,,,2,25,0,0,397,718,5423
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,nocomm,1,0,33340,291,0,0,True,0.3025476555021925,0.13203564449780747,0.0,0.0,583157,0.43458329999999995,14,105.730916,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,nocomm,2,0,33079,360,0,0,True,0.3057723184302747,0.16638658156972536,0.0,0.0,695201,0.47215890000000005,17,114.873189,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,nocomm,3,0,33079,280,0,0,True,0.3314071879946473,0.14026121200535271,0.0,0.0,746448,0.47166840000000004,16,112.246591,,,,,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,comm,1,0,66859,713,5200,65,True,0.8748121351989191,0.4664600520474651,0.0981725040816867,0.042524408671928804,2568988,1.4819690999999997,56,227.888678,,,,,1.0,4,1.0,True,True,True,,,4,77,0,3,247,288,4665
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,comm,2,0,66337,618,17585,203,True,0.8869383483467583,0.41313889630093065,0.27386161854148744,0.13570743681082348,3224266,1.7096463,68,192.414811,,,,,0.75,3,0.75,True,False,False,,,6,142,0,10,502,718,16365
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,comm,3,0,66337,1046,14938,441,True,0.8777183697469125,0.6919919613151564,0.20095552406222933,0.2917480448757017,4200437,2.0624139,87,259.830262,,,,,1.0,4,1.0,True,True,True,,,6,124,0,14,350,486,14102
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,leader,1,0,89978,1791,1494,285,True,1.5260097479362889,1.5187509494286904,0.05915581587501142,0.24167728676000932,5258088,3.3455938,116,380.142455,1059.965146048111,leader,1.2153700000000003,claude-opus-5,1.0,4,1.0,True,True,True,,,3,76,0,10,656,23,815
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,leader,2,0,89978,1377,135976,351,True,0.9157816585664528,0.7007442618451208,1.4512886932357485,0.17862108635267784,5189507,3.2464357,115,474.232102,1260.501673383871,leader,1.051417,claude-opus-5,1.0,4,1.0,True,True,True,,,6,151,0,11,633,3696,131647
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,leader,3,0,89978,2070,1480,212,True,1.52768674609005,1.757269312724446,0.09516419804657507,0.17997154313892874,5793651,3.5600918,124,599.306819,1443.087361379061,leader,1.3203725,claude-opus-5,1.0,4,1.0,True,True,True,,,6,82,0,8,575,21,884
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,comm,1,0,99321,1623,56679,684,True,1.4727886360346882,1.2033386475590757,0.8812027414645177,0.5071371749417176,8430064,4.064467199999999,156,323.906448,,,,,1.0,4,1.0,True,True,True,,,16,346,0,24,1203,2099,53377
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,comm,2,0,98538,1708,51173,830,True,1.3772539186735946,1.1936256536029248,0.7146239583496946,0.5800405693737866,7768596,3.8655441,143,286.068891,,,,,1.0,4,1.0,True,True,True,,,18,248,0,27,1244,1632,48297
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,comm,3,0,98538,2018,37296,834,True,1.3906109000118285,1.4239444662078946,0.6533491873891049,0.5884884463911715,8764894,4.056393,160,317.275011,,,,,1.0,4,1.0,True,True,True,,,14,237,0,27,900,1066,35330
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,leader,1,0,123045,2756,85055,501,True,1.8263215279033393,2.0453257470444166,1.2894457833725446,0.3718099416796998,9686578,5.532903,181,546.856625,1906.6540453749476,leader,1.2697935,claude-opus-5,1.0,4,1.0,True,True,True,,,6,141,0,17,681,1834,82540
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,leader,2,0,123045,3925,5742,230,True,2.454540826102498,3.914857467776954,0.20941744558839473,0.2294056605321527,12513969,6.8082214,228,533.816765,1873.3348413450876,leader,1.7474620000000003,claude-opus-5,1.0,4,1.0,True,True,True,,,6,49,0,11,744,102,4896
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,leader,3,0,123045,3124,33033,396,True,1.9010556525361275,2.413303205543851,0.5789455679778436,0.3059116739421783,9558614,5.1992161,188,506.713286,1710.1665554979118,leader,1.1070190000000002,claude-opus-5,1.0,4,1.0,True,True,True,,,7,130,0,13,661,787,31585
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,comm,1,0,131875,3453,59116,904,True,2.0091255648428663,2.6303357631857507,0.9328436651020183,0.6886254068693654,12843866,6.2609304,219,317.46806,,,,,1.0,4,1.0,True,True,True,,,27,246,0,32,1386,1695,56035
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,comm,2,0,130831,3250,52878,893,True,1.7294021824711172,2.1480219111033056,0.7257273782362688,0.5902103281893082,10375345,5.1933618,192,346.259434,,,,,1.0,4,1.0,True,True,True,,,33,223,0,34,2376,1505,48997
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,comm,3,0,130831,4022,147877,1553,True,2.0432608892711905,3.1406911575424505,2.3251109803709844,1.2127034728153718,19323843,8.721766499999998,287,425.639247,,,,,1.0,4,1.0,True,True,True,,,33,475,0,63,2499,2934,142444
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,leader,1,0,156196,5303,216498,1270,True,2.184069583154755,3.707560052584467,3.0459322230233155,0.8879127412374642,19541887,9.825474600000002,316,579.536178,2249.0257757708896,leader,1.7747925000000002,claude-opus-5,1.0,4,1.0,True,True,True,,,11,352,0,45,1415,2679,212404
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,leader,2,0,156196,4857,53829,1055,True,2.8550375201522837,4.438947615617444,1.0176586720177114,0.9641938922125597,17398433,9.275837699999999,293,515.927396,2495.656066632946,leader,1.9732665,claude-opus-5,1.0,4,1.0,True,True,True,,,15,352,0,38,1454,916,51459
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,leader,3,0,156196,5699,1080,0,True,2.7356514469335145,4.990677608925357,0.1138424441411294,0.0,14728817,7.8401715,264,545.087594,2222.7470098760678,leader,1.6358009999999998,claude-opus-5,1.0,4,1.0,True,True,True,,,11,0,0,0,1080,0,0
