pool_id,repo,task,features,K,arm,workers,agents,trial,score,n_passed,all_passed,cost,leader_cost,wall_seconds,agent_seconds,steps,messages_sent
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,2,3,3,1.0,4,True,2.9296295,1.6617499999999998,540.369442,1464.4516041210154,90,4
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,2,3,1,1.0,4,True,2.6174493,1.8846123,526.162374,951.9647566239873,87,2
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,2,3,2,1.0,4,True,2.2193454,1.2926007,449.63701,941.6248733249959,85,6
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,2,3,3,1.0,4,True,1.9625103000000002,1.0148406,400.175036,848.8673743109975,87,1
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,3,3,1,1.0,4,True,4.1411717999999995,,341.486692,,123,16
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,3,3,2,1.0,4,True,3.8392298999999994,,301.188306,,129,22
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,3,3,3,1.0,4,True,4.3995405,,354.104591,,146,14
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,3,4,1,1.0,4,True,3.5717452,1.4874775,478.875336,1731.9393356329529,127,3
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,3,4,2,1.0,4,True,7.9221418,2.700380499999999,676.240256,2568.5484295970527,240,8
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,3,4,3,1.0,4,True,4.003988099999999,1.9443104999999998,610.08824,1931.7514743468491,134,13
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,3,4,1,1.0,4,True,1.7446104,0.7598045999999999,385.292378,1057.881894850012,72,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,3,4,2,1.0,4,True,2.2965381000000002,1.1352876000000003,379.992882,1117.4228389719792,86,3
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,3,4,3,1.0,4,True,2.1992496,1.2261464999999998,349.25298,961.9015964299906,98,1
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,4,4,1,1.0,4,True,5.982262200000001,,347.49745,,211,30
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,4,4,2,1.0,4,True,5.391747299999999,,329.170382,,184,27
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,4,4,3,1.0,4,True,4.9096686,,325.072777,,172,27
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,4,5,1,1.0,4,True,4.5659182,1.8919764999999995,540.160283,2117.191407136852,169,16
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,4,5,2,1.0,4,True,9.881084099999999,2.6564565,602.739489,2776.632586935186,301,15
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,4,5,3,1.0,4,True,4.1047071,1.635645,469.848315,2073.943335207994,156,8
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,4,5,1,1.0,4,True,3.0343169999999997,1.6040663999999998,425.841475,1331.9495152280142,109,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,4,5,2,1.0,4,True,2.4250668,1.0624605,337.300642,1192.6090197969752,94,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,4,5,3,1.0,4,True,2.3522502,1.0223693999999999,374.084179,1285.331965771009,90,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,1,2,1,1.0,4,True,2.4375552999999996,1.4193759999999997,382.012772,695.0192048570607,71,3
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,1,2,2,1.0,4,True,2.0169802000000003,1.0399150000000001,344.193268,628.395135465078,63,3
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,1,2,3,1.0,4,True,1.5905988,0.882912,405.435855,687.2320480149938,51,2
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,1,2,1,1.0,4,True,2.4673146,1.4819946000000002,394.001211,655.5566319019999,87,2
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,1,2,2,1.0,4,True,2.1039536999999995,1.6375115999999994,305.365014,492.4735923469998,79,1
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,1,2,3,1.0,4,True,2.3801187,1.9171434,380.202423,592.0091569480137,85,1
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,1,1,1,1.0,4,True,0.43458329999999995,,105.730916,,14,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,1,1,2,1.0,4,True,0.47215890000000005,,114.873189,,17,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,1,1,3,1.0,4,True,0.47166840000000004,,112.246591,,16,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,2,2,1,1.0,4,True,1.4819690999999997,,227.888678,,56,4
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,2,2,2,0.75,3,False,1.7096463,,192.414811,,68,6
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,2,2,3,1.0,4,True,2.0624139,,259.830262,,87,6
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,2,3,1,1.0,4,True,3.3455938,1.2153700000000003,380.142455,1059.965146048111,116,3
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,2,3,2,1.0,4,True,3.2464357,1.051417,474.232102,1260.501673383871,115,6
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,2,3,3,1.0,4,True,3.5600918,1.3203725,599.306819,1443.087361379061,124,6
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,2,3,1,1.0,4,True,2.0961882000000003,1.1520741,445.040667,914.0346132530103,82,3
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,2,3,2,1.0,4,True,2.1395315999999998,1.0917126,394.217905,833.8508181320212,92,3
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,2,3,3,1.0,4,True,3.6040338000000003,2.4848376000000005,515.101695,915.6147569110326,124,5
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,3,3,1,1.0,4,True,4.064467199999999,,323.906448,,156,16
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,3,3,2,1.0,4,True,3.8655441,,286.068891,,143,18
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,3,3,3,1.0,4,True,4.056393,,317.275011,,160,14
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,3,4,1,1.0,4,True,5.532903,1.2697935,546.856625,1906.6540453749476,181,6
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,3,4,2,1.0,4,True,6.8082214,1.7474620000000003,533.816765,1873.3348413450876,228,6
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,3,4,3,1.0,4,True,5.1992161,1.1070190000000002,506.713286,1710.1665554979118,188,7
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,3,4,1,1.0,4,True,2.1394041,0.9518703000000002,349.634324,947.4250764250173,92,3
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,3,4,2,1.0,4,True,2.6782946999999995,1.4232974999999997,400.137545,1020.3128503949847,113,3
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,3,4,3,1.0,4,True,2.5900106999999997,1.2865802999999996,313.599544,849.1867141420371,110,4
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,4,4,1,1.0,4,True,6.2609304,,317.46806,,219,27
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,4,4,2,1.0,4,True,5.1933618,,346.259434,,192,33
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,flat,4,4,3,1.0,4,True,8.721766499999998,,425.639247,,287,33
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,4,5,1,1.0,4,True,9.825474600000002,1.7747925000000002,579.536178,2249.0257757708896,316,11
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,4,5,2,1.0,4,True,9.275837699999999,1.9732665,515.927396,2495.656066632946,293,15
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader,4,5,3,1.0,4,True,7.8401715,1.6358009999999998,545.087594,2222.7470098760678,264,11
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,4,5,1,1.0,4,True,2.7830946000000005,1.2243216000000003,414.544404,1285.2501336839923,116,4
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,4,5,2,1.0,4,True,2.9935479000000003,1.3793721,395.770298,1270.5412484340195,119,6
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,leader_central,4,5,3,1.0,4,True,3.9248849999999993,2.242378499999999,522.954383,1351.151435123029,146,8
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,1,2,1,1.0,4,True,4.2973930000000005,2.6431405000000003,519.126809,974.4141400259687,86,3
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,1,2,2,1.0,4,True,5.752521300000001,3.658528500000001,677.914899,1308.6653598289704,112,5
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,1,2,3,1.0,4,True,3.7032486,2.1264795000000003,456.335595,874.2109068229329,89,1
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,1,2,1,1.0,4,True,2.8127364000000004,2.1876027000000002,385.618154,580.3348063689918,81,2
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,1,2,2,1.0,4,True,2.9179062,2.0906024999999997,450.793113,733.3153554049786,83,3
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,1,2,3,1.0,4,True,2.5941804000000004,1.8415140000000003,406.142203,689.117863979016,73,1
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,1,1,1,1.0,4,True,0.8461047000000003,,182.346138,,21,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,1,1,2,1.0,4,True,1.0739220000000003,,213.919226,,28,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,1,1,3,1.0,4,True,0.8747466,,221.092089,,21,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,2,2,1,1.0,4,True,2.2156785,,247.269878,,65,6
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,2,2,2,1.0,4,True,2.8522106999999997,,290.599388,,85,6
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,2,2,3,1.0,4,True,2.3821016999999998,,253.543368,,74,5
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,2,3,1,1.0,4,True,4.6048485,1.8510900000000001,789.441344,1956.2758899668697,114,7
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,2,3,2,1.0,4,True,6.0641563,2.9767374999999996,727.841399,1876.5091063688742,150,4
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,2,3,3,1.0,4,True,5.5142964,2.563296,1062.828562,2087.8023979180725,151,8
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,2,3,1,1.0,4,True,3.5154501,1.6723637999999996,556.87702,1127.9182346210146,111,6
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,2,3,2,1.0,4,True,3.526757999999999,2.1235787999999993,507.488594,1062.580502693978,110,2
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,2,3,3,1.0,4,True,2.7022098,1.2216201,451.375516,1032.4767952760158,83,3
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,3,3,1,1.0,4,True,3.6089627999999996,,271.980531,,111,14
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,3,3,2,1.0,4,True,4.7683247999999985,,367.914469,,149,16
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,3,3,3,1.0,4,True,3.9785136,,409.211655,,130,16
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,3,4,1,1.0,4,True,7.1750671,2.115712,540.611835,2024.9926417580573,208,10
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,3,4,2,1.0,4,True,5.647607399999999,2.8145189999999993,782.716229,2295.200753523037,149,7
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,3,4,3,1.0,4,True,5.4937469,2.1059855,772.507794,2129.218209851999,166,6
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,3,4,1,1.0,4,True,3.1074831,1.3606746,417.823063,1135.6536085980042,107,6
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,3,4,2,1.0,4,True,3.5797155,1.7170236,513.733385,1397.3830723610008,118,4
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,3,4,3,1.0,4,True,3.626362799999999,2.1782819999999994,601.488052,1502.752695074014,117,4
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,4,4,1,1.0,4,True,7.674966000000001,,388.338415,,223,30
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,4,4,2,1.0,4,True,6.280239,,402.945031,,180,30
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,flat,4,4,3,1.0,4,True,5.888063100000001,,316.546378,,183,30
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,4,5,1,1.0,4,True,13.049324799999997,2.7596244999999993,811.03232,3285.4346866920823,355,8
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,4,5,2,1.0,4,True,10.6622019,4.0307595,927.582396,3487.3162789091,296,9
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader,4,5,3,1.0,4,True,5.7208334999999995,1.8748424999999997,585.254153,2392.6866855199914,177,8
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,4,5,1,1.0,4,True,4.4709237,1.9835238000000004,615.81678,1816.6997242830112,137,2
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,4,5,2,1.0,4,True,4.0859769,1.8068007,503.816493,1547.0175785540196,137,5
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,leader_central,4,5,3,1.0,4,True,4.786340399999999,2.4226439999999996,584.789776,1665.4293623880367,145,5
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,1,2,1,1.0,3,True,1.7366915,1.0255655,600.495629,884.5220676799072,52,3
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,1,2,2,0.0,0,False,1.9499841,1.1259149999999998,326.157543,574.3111615619855,63,1
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,1,2,3,1.0,3,True,1.7180663999999997,0.9633525,341.569758,601.2793864859268,56,1
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,1,2,4,1.0,3,True,1.65278,0.9577475,446.386953,720.9414678359171,55,2
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,1,2,1,1.0,3,True,2.0592452999999997,1.5767885999999995,312.167644,500.3077521479863,78,1
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,1,2,2,1.0,3,True,1.5880037999999999,0.9679541999999999,346.055471,570.4413333629782,67,1
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,1,2,3,1.0,3,True,1.7345105999999997,1.2708614999999996,259.952402,424.3502157710318,67,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,1,1,1,1.0,3,True,0.40277969999999996,,101.895301,,14,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,1,1,2,1.0,3,True,0.3731061,,105.835539,,15,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,1,1,3,1.0,3,True,0.3609819,,162.981446,,12,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,1,1,4,1.0,3,True,0.3954324,,300.580129,,17,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,2,2,1,1.0,3,True,1.7649240000000002,,300.990675,,71,5
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,2,2,2,1.0,3,True,1.5139451999999998,,227.586127,,71,5
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,2,2,3,1.0,3,True,2.1938960999999995,,253.982847,,94,4
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,2,2,4,1.0,3,True,1.9414761,,321.450813,,90,6
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,2,3,1,1.0,3,True,2.6832557,1.1107535000000002,406.105416,1121.4218752889428,100,2
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,2,3,2,0.0,0,False,2.5378842,1.1167275,565.89998,1463.1823774909135,88,5
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,2,3,3,1.0,3,True,2.6470602999999997,1.1747575,536.224532,1511.3078675377183,93,4
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,2,3,4,1.0,3,True,2.755165,1.066009,365.344629,952.890679956763,102,2
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,2,3,1,1.0,3,True,2.570835899999999,1.5329384999999993,345.850091,690.1466901059903,114,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,2,3,2,1.0,3,True,2.477943,1.5583325999999997,332.602519,735.1192418319988,111,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,2,3,3,1.0,3,True,1.9167330000000002,1.0583523000000001,316.870726,708.6517714619986,88,0
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,3,3,1,1.0,3,True,3.3010241999999996,,278.282254,,144,17
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,3,3,2,1.0,3,True,3.0318968999999996,,329.015036,,136,15
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,3,3,3,1.0,3,True,2.4032037,,214.174962,,109,12
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,flat,3,3,4,1.0,3,True,3.1447896,,251.711964,,139,18
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,3,4,1,0.0,0,False,3.0638145000000003,1.2610125000000003,426.304243,1402.074902147986,113,6
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,3,4,2,1.0,3,True,3.7770159999999997,0.962869,375.263935,1381.2593137760414,166,4
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,3,4,3,1.0,3,True,3.8541213999999995,1.5939805,581.650687,2003.5144301741384,141,7
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader,3,4,4,1.0,3,True,3.8182448,1.008437,363.508565,1282.2754145277431,145,3
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,3,4,1,1.0,3,True,2.7322518,1.2228869999999998,443.464964,1118.7602520709916,123,3
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,3,4,2,0.6666666666666666,2,False,2.6427396,1.2031728000000002,419.344081,1123.6358941859799,116,4
pillow_task/task25/f2_f3_f4,pillow_task,25,2_3_4,3,leader_central,3,4,3,0.6666666666666666,2,False,2.4685113,1.0496777999999998,398.592265,1096.9660546239757,108,4
